accrate times,accrate,average times,average density,average vinfinity,average cinfinity,average temperature,HL radius,BH mass
34085.344000000005,0.00158,12702.799305271556,1352620.0,5.442878,1.01621,1979.443,0.001907881,288.8279
34199.829000000005,0.0014,12754.295398599052,1244750.0,5.477777,1.134154,2465.589,0.001884458,288.9397
34340.652,0.00148,12805.791491926548,1475090.0,5.60185,1.086668,2263.451,0.0018026,289.0684
34458.431000000004,0.00316,12857.287585254044,1671820.0,5.589644,1.076951,2223.154,0.001811286,289.2126
34625.809,0.00178,12908.78367858154,727875.0,5.602853,1.025475,2015.708,0.001803655,289.2751
34739.56,0.00134,12960.279771909036,1120640.0,5.712081,1.089933,2277.077,0.001735707,289.369
34907.443999999996,0.00138,13011.775865236532,1646020.0,5.711277,1.05408,2129.737,0.001736758,289.5055
35087.41099999999,0.00137,13063.271958564028,1825480.0,5.83098,1.104829,2339.751,0.001666966,289.652
35197.53699999999,0.00137,13114.768051891524,662751.0,5.841642,1.064887,2173.636,0.001661727,289.7052
35365.95299999999,0.00141,13166.26414521902,1550910.0,5.874199,1.069217,2191.351,0.001643658,289.8227
35476.96499999999,0.00138,13217.760238546516,1866390.0,6.018535,1.123898,2421.22,0.0015664,289.9601
35641.48899999999,0.00144,13269.256331874012,724899.0,6.029981,1.213947,2824.749,0.001561198,290.0134
35752.77399999999,0.00138,13320.752425201508,1658400.0,6.049281,1.153191,2549.081,0.001551535,290.1346
35862.73999999999,0.00142,13372.248518529004,1405230.0,6.153282,1.251046,3000.045,0.001500157,290.2354
36031.38899999999,0.00146,13423.7446118565,1876370.0,6.293128,1.148201,2527.074,0.001434721,290.5868
36152.36399999999,0.00138,13475.240705183996,1469480.0,5.187149,1.199638,2758.563,0.002114307,290.7819
36324.249999999985,0.00147,13526.736798511492,576268.0,5.02861,1.268466,3084.184,0.002251236,290.8555
36499.75699999998,0.00146,13578.232891838989,1012270.0,4.949473,1.04873,2108.193,0.002324387,290.9775
36611.408999999985,0.00143,13629.728985166485,1190200.0,4.990914,1.071206,2199.529,0.002286903,291.1202
36780.49699999999,0.00148,13681.22507849398,556078.0,5.062887,1.202023,2769.553,0.002223434,291.1872
36988.28699999999,0.00144,13732.721171821477,1024770.0,5.236277,1.040592,2075.61,0.002079098,291.3102
37103.145999999986,0.00146,13784.217265148973,585837.0,5.225555,1.011138,1959.772,0.002088519,291.3807
